Household
Date,P[W]
2014-01-01 10:56:00,1619.7394239424543
2014-01-01 10:57:00,1611.857212765743
2014-01-01 10:58:00,1616.9565810643876
2014-01-01 10:59:00,1593.7920267890267
2014-01-01 11:00:00,1566.2539425661564
2014-01-01 11:01:00,1561.4908476016892
2014-01-01 11:02:00,1581.0631065139567
2014-01-01 11:03:00,1549.3672000957708
2014-01-01 11:04:00,1534.7049833163792
2014-01-01 11:05:00,1569.4492569142403
2014-01-01 11:06:00,1545.1314733030222
2014-01-01 11:07:00,1626.8051662313667
2014-01-01 11:08:00,1412.755283511951
2014-01-01 11:09:00,1593.5509307376685
2014-01-01 11:10:00,1594.9257036612848
2014-01-01 11:11:00,1422.5723165879601
2014-01-01 11:12:00,1502.7028494962055
2014-01-01 11:13:00,1494.836094168145
2014-01-01 11:14:00,1436.5794606071972
2014-01-01 11:15:00,1461.587612615645
2014-01-01 11:16:00,1438.4500461205262
2014-01-01 11:17:00,1575.0702394418338
2014-01-01 11:18:00,1527.6965027387234
2014-01-01 11:19:00,1537.924691717009
2014-01-01 11:20:00,1503.8438849194108
2014-01-01 11:21:00,1404.7005331679306
2014-01-01 11:22:00,1428.299949655766
2014-01-01 11:23:00,1472.3480410008374
2014-01-01 11:24:00,1380.1072901851758
2014-01-01 11:25:00,1470.1794979949282
2014-01-01 11:26:00,1415.8112424612514
2014-01-01 11:27:00,1402.366961136301
2014-01-01 11:28:00,1449.9195569018614
2014-01-01 11:29:00,1429.83186474533
2014-01-01 11:30:00,1382.8016323861436
2014-01-01 11:31:00,1452.0322915209379
2014-01-01 11:32:00,1333.2136343385907
2014-01-01 11:33:00,1411.2502397806256
2014-01-01 11:34:00,1403.2813621525484
2014-01-01 11:35:00,1351.308521030193
2014-01-01 11:36:00,1376.2392656041611
2014-01-01 11:37:00,1290.5114597347867
2014-01-01 11:38:00,1392.3912918915553
2014-01-01 11:39:00,1330.056441448341
2014-01-01 11:40:00,1306.2663370502012
2014-01-01 11:41:00,1377.94374996121
2014-01-01 11:42:00,1283.357294620604
2014-01-01 11:43:00,1241.2235245266497
2014-01-01 11:44:00,1226.87869111333
2014-01-01 11:45:00,1328.0661892327457
2014-01-01 11:46:00,1226.7922791455119
2014-01-01 11:47:00,1371.5945565743395
2014-01-01 11:48:00,1172.7930562892323
2014-01-01 11:49:00,1354.7411362050373
2014-01-01 11:50:00,1273.4926280028255
2014-01-01 11:51:00,1251.1247159026188
2014-01-01 11:52:00,1221.728748635774
2014-01-01 11:53:00,1261.9420897540679
2014-01-01 11:54:00,1233.110914796348
2014-01-01 11:55:00,1283.162430207364
2014-01-01 11:56:00,1226.711260728554
2014-01-01 11:57:00,1221.5159004137572
2014-01-01 11:58:00,1188.8200636109584
2014-01-01 11:59:00,1197.1527188139466
2014-01-01 12:00:00,1015.390088444603
2014-01-01 12:01:00,913.9344773031019
2014-01-01 12:02:00,931.4765227665807
2014-01-01 12:03:00,1035.4918955089352
2014-01-01 12:04:00,1006.3148596501296
2014-01-01 12:05:00,988.0153178620318
2014-01-01 12:06:00,997.5790782688686
2014-01-01 12:07:00,1013.4793638196156
2014-01-01 12:08:00,968.5551914719971
2014-01-01 12:09:00,956.0708361532827
2014-01-01 12:10:00,1004.2212321142156
2014-01-01 12:11:00,944.9532274145131
2014-01-01 12:12:00,1013.7274010169214
2014-01-01 12:13:00,907.6284799552388
2014-01-01 12:14:00,1043.6583389693462
2014-01-01 12:15:00,1015.2733281596494
2014-01-01 12:16:00,1003.8878376906241
2014-01-01 12:17:00,1039.6637971081393
2014-01-01 12:18:00,1073.2458670699255
2014-01-01 12:19:00,1040.1335450336362
2014-01-01 12:20:00,896.8142271520807
2014-01-01 12:21:00,924.321987317811
2014-01-01 12:22:00,956.5028037057454
2014-01-01 12:23:00,988.4911820370041
2014-01-01 12:24:00,1012.5124774858517
2014-01-01 12:25:00,949.7852327406555
2014-01-01 12:26:00,994.8536585581157
2014-01-01 12:27:00,947.1890706525288
2014-01-01 12:28:00,953.8252240565307
2014-01-01 12:29:00,913.5109562996502
2014-01-01 12:30:00,937.1252457724493
2014-01-01 12:31:00,915.145574733111
2014-01-01 12:32:00,933.3790393009941
2014-01-01 12:33:00,1034.2976887161858
2014-01-01 12:34:00,933.5885513801298
2014-01-01 12:35:00,1112.1204959995298
2014-01-01 12:36:00,1004.6101847376377
2014-01-01 12:37:00,988.6289928142702
2014-01-01 12:38:00,935.912194556399
2014-01-01 12:39:00,1013.2884744718424
2014-01-01 12:40:00,948.9339861254373
2014-01-01 12:41:00,983.2592651055271
2014-01-01 12:42:00,1104.6058982226318
2014-01-01 12:43:00,971.2415732588928
2014-01-01 12:44:00,1032.9511314953422
2014-01-01 12:45:00,939.7715408606973
2014-01-01 12:46:00,972.6238345280767
2014-01-01 12:47:00,1062.3561877706334
2014-01-01 12:48:00,941.9107000354027
2014-01-01 12:49:00,1063.3243777605705
2014-01-01 12:50:00,1007.5324435694312
2014-01-01 12:51:00,943.4644049378771
2014-01-01 12:52:00,1002.6510276212997
2014-01-01 12:53:00,1019.1012600857933
2014-01-01 12:54:00,1001.0069326512498
2014-01-01 12:55:00,890.8480954818002
2014-01-01 12:56:00,932.4453696210128
2014-01-01 12:57:00,955.8691935706141
2014-01-01 12:58:00,963.9663508291202
2014-01-01 12:59:00,998.1645240975896
2014-01-01 13:00:00,975.4588662026516
2014-01-01 13:01:00,899.249495156417
2014-01-01 13:02:00,984.4695025781534
2014-01-01 13:03:00,995.4317942279794
2014-01-01 13:04:00,992.3349262962734
2014-01-01 13:05:00,1017.8273371133856
2014-01-01 13:06:00,1004.927305499033
2014-01-01 13:07:00,985.6330986689427
2014-01-01 13:08:00,958.6087060705217
2014-01-01 13:09:00,878.5118419035877
2014-01-01 13:10:00,982.4836964719495
2014-01-01 13:11:00,970.830066809409
2014-01-01 13:12:00,973.4675212469552
2014-01-01 13:13:00,895.4940475321043
2014-01-01 13:14:00,904.7215462386398
2014-01-01 13:15:00,1010.8749128616313
2014-01-01 13:16:00,955.6824094380866
2014-01-01 13:17:00,991.1780989354835
2014-01-01 13:18:00,957.9618798093086
2014-01-01 13:19:00,957.4766649135059
2014-01-01 13:20:00,1002.3459451734517
2014-01-01 13:21:00,929.0724153997163
2014-01-01 13:22:00,959.1235875935673
2014-01-01 13:23:00,930.6466812471991
2014-01-01 13:24:00,931.4785312467685
2014-01-01 13:25:00,937.1876333808856
2014-01-01 13:26:00,963.1958250719363
2014-01-01 13:27:00,927.5946023430099
2014-01-01 13:28:00,1013.762736640793
2014-01-01 13:29:00,905.687462187075
2014-01-01 13:30:00,940.5171420259154
2014-01-01 13:31:00,927.3170682562078
2014-01-01 13:32:00,1021.0954123235362
2014-01-01 13:33:00,958.0171538673615
2014-01-01 13:34:00,999.2245389511476
2014-01-01 13:35:00,872.7971902618004
2014-01-01 13:36:00,959.8706191430451
2014-01-01 13:37:00,990.4425425666872
2014-01-01 13:38:00,949.5180991852197
2014-01-01 13:39:00,998.1208154106491
2014-01-01 13:40:00,918.4252710882961
2014-01-01 13:41:00,1014.1999625385268
2014-01-01 13:42:00,1058.1203936461436
2014-01-01 13:43:00,924.4764563791313
2014-01-01 13:44:00,919.7861552670088
2014-01-01 13:45:00,1014.1734021288656
2014-01-01 13:46:00,1019.9256824954493
2014-01-01 13:47:00,914.2469707871834
2014-01-01 13:48:00,918.823528225987
2014-01-01 13:49:00,925.1865355736877
2014-01-01 13:50:00,871.4961374009324
2014-01-01 13:51:00,892.2289625643695
2014-01-01 13:52:00,887.3974184869091
2014-01-01 13:53:00,898.6574755052393
2014-01-01 13:54:00,934.7560063270397
2014-01-01 13:55:00,947.643884259138
2014-01-01 13:56:00,1012.9010692089489
2014-01-01 13:57:00,884.9012394672387
2014-01-01 13:58:00,983.4779583639406
2014-01-01 13:59:00,923.0052931647691
2014-01-01 14:00:00,930.6744468293562
2014-01-01 14:01:00,966.3315038562409
2014-01-01 14:02:00,875.897325105729
2014-01-01 14:03:00,950.5968104289797
2014-01-01 14:04:00,939.2418304663631
2014-01-01 14:05:00,954.984680192051
2014-01-01 14:06:00,944.2634461229675
2014-01-01 14:07:00,1052.0129178590546
2014-01-01 14:08:00,896.803808586877
2014-01-01 14:09:00,901.5838569852851
2014-01-01 14:10:00,896.419575350071
2014-01-01 14:11:00,899.2456426492296
2014-01-01 14:12:00,894.5930391778496
2014-01-01 14:13:00,985.3561190344863
2014-01-01 14:14:00,996.3734018145345
2014-01-01 14:15:00,896.2537716635011
2014-01-01 14:16:00,882.6162046316966
2014-01-01 14:17:00,947.2476580421614
2014-01-01 14:18:00,895.5086249447257
2014-01-01 14:19:00,954.2092649824831
2014-01-01 14:20:00,932.1517220732056
2014-01-01 14:21:00,845.6612622167122
2014-01-01 14:22:00,998.2666249690101
2014-01-01 14:23:00,1010.1281454932163
2014-01-01 14:24:00,889.137724250154
2014-01-01 14:25:00,899.8349777135072
2014-01-01 14:26:00,932.9562221824848
2014-01-01 14:27:00,934.828689081524
2014-01-01 14:28:00,950.4759601517474
2014-01-01 14:29:00,1017.5018703923565
2014-01-01 14:30:00,907.5871790152697
2014-01-01 14:31:00,875.9625750989826
2014-01-01 14:32:00,846.3543728611121
2014-01-01 14:33:00,878.2167292006757
2014-01-01 14:34:00,912.5497794900149
2014-01-01 14:35:00,1003.3769182455272
2014-01-01 14:36:00,887.2113570537625
2014-01-01 14:37:00,923.7242165234492
2014-01-01 14:38:00,911.1565710737997
2014-01-01 14:39:00,970.8402764857747
2014-01-01 14:40:00,1037.2101310429846
2014-01-01 14:41:00,883.7629680392207
2014-01-01 14:42:00,885.2773314952589
2014-01-01 14:43:00,961.4002444105568
2014-01-01 14:44:00,942.7296719743518
2014-01-01 14:45:00,1000.413360715771
2014-01-01 14:46:00,936.7173006312007
2014-01-01 14:47:00,888.9991837614826
2014-01-01 14:48:00,935.9394267713842
2014-01-01 14:49:00,961.2847612018473
2014-01-01 14:50:00,946.3165881685034
2014-01-01 14:51:00,930.0990775999331
2014-01-01 14:52:00,957.512007459959
2014-01-01 14:53:00,962.0859494387181
2014-01-01 14:54:00,972.172016404244
2014-01-01 14:55:00,934.942458167783
2014-01-01 14:56:00,893.5939567083913
2014-01-01 14:57:00,908.7284419818333
2014-01-01 14:58:00,961.1611029215181
2014-01-01 14:59:00,859.4317679826715
2014-01-01 15:00:00,918.1551139116116
2014-01-01 15:01:00,879.4974047875317
2014-01-01 15:02:00,900.0444834865738
2014-01-01 15:03:00,961.972732406131
2014-01-01 15:04:00,907.0479896126943
2014-01-01 15:05:00,899.2577605554397
2014-01-01 15:06:00,828.3860230345696
2014-01-01 15:07:00,933.1344053208596
2014-01-01 15:08:00,927.5388330124855
2014-01-01 15:09:00,1002.8702570566379
2014-01-01 15:10:00,878.761506079648
2014-01-01 15:11:00,904.5508311464282
2014-01-01 15:12:00,905.5053958847021
2014-01-01 15:13:00,971.3517726232712
2014-01-01 15:14:00,887.1572289516831
2014-01-01 15:15:00,905.3159787954808
2014-01-01 15:16:00,921.2026249287238
2014-01-01 15:17:00,899.581152536648
2014-01-01 15:18:00,867.3719125872368
2014-01-01 15:19:00,898.8409898956118
2014-01-01 15:20:00,942.2609746796181
2014-01-01 15:21:00,836.6965191520097
2014-01-01 15:22:00,894.1136647658395
2014-01-01 15:23:00,851.9020372474703
2014-01-01 15:24:00,946.1033063766042
2014-01-01 15:25:00,809.6345266271065
2014-01-01 15:26:00,857.290676438649
2014-01-01 15:27:00,903.5402594913876
2014-01-01 15:28:00,962.3987641358118
2014-01-01 15:29:00,880.2779465563784
2014-01-01 15:30:00,855.2483802113011
2014-01-01 15:31:00,976.5091069539236
2014-01-01 15:32:00,809.493455397015
2014-01-01 15:33:00,771.3967495227564
2014-01-01 15:34:00,902.7806667923602
2014-01-01 15:35:00,855.1201300079962
2014-01-01 15:36:00,828.6040973050242
2014-01-01 15:37:00,914.5264574624607
2014-01-01 15:38:00,890.7415677219861
2014-01-01 15:39:00,849.7904974325229
2014-01-01 15:40:00,813.4221059717478
2014-01-01 15:41:00,920.5030892552329
2014-01-01 15:42:00,908.8331786750919
2014-01-01 15:43:00,870.8072235241227
2014-01-01 15:44:00,967.5407634514083
2014-01-01 15:45:00,821.1475722686506
2014-01-01 15:46:00,797.8184489746544
2014-01-01 15:47:00,838.9422009627623
2014-01-01 15:48:00,870.7012005749827
2014-01-01 15:49:00,884.5903707948254
2014-01-01 15:50:00,859.8044923718074
2014-01-01 15:51:00,888.911962026272
2014-01-01 15:52:00,808.175117926968
2014-01-01 15:53:00,942.3832162760864
2014-01-01 15:54:00,865.5303240887281
2014-01-01 15:55:00,924.9455715236961
2014-01-01 15:56:00,885.659944199108
2014-01-01 15:57:00,890.8042347738451
2014-01-01 15:58:00,895.8978347636994
2014-01-01 15:59:00,889.237795688888
2014-01-01 16:00:00,898.4314026173327
2014-01-01 16:01:00,932.1957880665101
2014-01-01 16:02:00,875.0071169808953
2014-01-01 16:03:00,900.0741433111805
2014-01-01 16:04:00,859.5800676533268
2014-01-01 16:05:00,935.5156100760948
2014-01-01 16:06:00,829.1330311365908
2014-01-01 16:07:00,952.4425648210282
2014-01-01 16:08:00,859.8305425792034
2014-01-01 16:09:00,789.7425819414514
2014-01-01 16:10:00,867.1294547288264
2014-01-01 16:11:00,826.114548045476
2014-01-01 16:12:00,901.6422053045894
2014-01-01 16:13:00,826.4217258259667
2014-01-01 16:14:00,836.1866500662804
2014-01-01 16:15:00,763.461682115676
2014-01-01 16:16:00,834.766299636432
2014-01-01 16:17:00,735.6305462033711
2014-01-01 16:18:00,777.072268296466
2014-01-01 16:19:00,893.7310392139002
2014-01-01 16:20:00,894.4432112751599
2014-01-01 16:21:00,875.8689783677997
2014-01-01 16:22:00,805.690190058024
2014-01-01 16:23:00,851.0963263433189
2014-01-01 16:24:00,852.7446641318226
2014-01-01 16:25:00,794.449453562657
2014-01-01 16:26:00,926.9805000465749
2014-01-01 16:27:00,895.121596422934
2014-01-01 16:28:00,839.6481701386003
2014-01-01 16:29:00,851.4835677157432
2014-01-01 16:30:00,860.0013130993275
2014-01-01 16:31:00,746.9383262166684
2014-01-01 16:32:00,836.1090974477863
2014-01-01 16:33:00,813.8116511098594
2014-01-01 16:34:00,797.2727599509366
2014-01-01 16:35:00,832.7416427373179
2014-01-01 16:36:00,936.1238806600248
2014-01-01 16:37:00,877.7245943168324
2014-01-01 16:38:00,816.5663987002752
2014-01-01 16:39:00,873.1973841931562
2014-01-01 16:40:00,913.9789138905815
2014-01-01 16:41:00,889.6857231428528
2014-01-01 16:42:00,845.8784544291564
2014-01-01 16:43:00,809.9929939838021
2014-01-01 16:44:00,876.6938954856934
2014-01-01 16:45:00,860.8998960120346
2014-01-01 16:46:00,885.4281846782668
2014-01-01 16:47:00,871.8700106969119
2014-01-01 16:48:00,892.0319533147132
2014-01-01 16:49:00,812.2354539066513
2014-01-01 16:50:00,904.309814702329
2014-01-01 16:51:00,847.7629885911659
2014-01-01 16:52:00,941.0889489237424
2014-01-01 16:53:00,802.3094113239339
2014-01-01 16:54:00,923.0098893226079
2014-01-01 16:55:00,845.550135273411
2014-01-01 16:56:00,802.5265928554893
2014-01-01 16:57:00,810.3460982694287
2014-01-01 16:58:00,817.9659214983619
2014-01-01 16:59:00,854.6344811641069
2014-01-01 17:00:00,859.0108551817193
2014-01-01 17:01:00,803.6269775189485
2014-01-01 17:02:00,830.5371450387614
2014-01-01 17:03:00,938.3112895183369
2014-01-01 17:04:00,917.0178270287124
2014-01-01 17:05:00,851.8997489433116
2014-01-01 17:06:00,831.4266363039532
2014-01-01 17:07:00,834.9709256673893
2014-01-01 17:08:00,859.0881549039303
2014-01-01 17:09:00,776.7155249434223
2014-01-01 17:10:00,814.4292232681086
2014-01-01 17:11:00,743.3117433813294
2014-01-01 17:12:00,846.145000141406
2014-01-01 17:13:00,857.9865379322123
2014-01-01 17:14:00,800.9103147680396
2014-01-01 17:15:00,903.2118729834432
2014-01-01 17:16:00,762.6671486047576
2014-01-01 17:17:00,750.1795846803168
2014-01-01 17:18:00,834.0638165547394
2014-01-01 17:19:00,874.6390376932819
2014-01-01 17:20:00,905.9234040715006
2014-01-01 17:21:00,798.2257032910934
2014-01-01 17:22:00,874.5468550420383
2014-01-01 17:23:00,818.1302868313713
2014-01-01 17:24:00,810.8672422452988
2014-01-01 17:25:00,863.1245010526065
2014-01-01 17:26:00,851.0005450348772
2014-01-01 17:27:00,739.0076902009267
2014-01-01 17:28:00,891.0972124723672
2014-01-01 17:29:00,885.7176596293781
2014-01-01 17:30:00,784.8778537824622
2014-01-01 17:31:00,835.3890624657423
2014-01-01 17:32:00,839.7432920439419
2014-01-01 17:33:00,827.5183679569336
2014-01-01 17:34:00,786.4123189094003
2014-01-01 17:35:00,779.7893051407018
2014-01-01 17:36:00,811.5356669239653
2014-01-01 17:37:00,870.8927183724389
2014-01-01 17:38:00,838.8791720751256
2014-01-01 17:39:00,792.6113446770318
2014-01-01 17:40:00,849.1698937496875
2014-01-01 17:41:00,667.6007241216995
2014-01-01 17:42:00,866.9090371077416
2014-01-01 17:43:00,721.9279600861646
2014-01-01 17:44:00,790.2344988908462
2014-01-01 17:45:00,751.8159481656287
2014-01-01 17:46:00,742.5082660468238
2014-01-01 17:47:00,864.7265761377282
2014-01-01 17:48:00,782.7430736391408
2014-01-01 17:49:00,822.8962247272043
2014-01-01 17:50:00,802.6678986326424
2014-01-01 17:51:00,828.3088658736909
2014-01-01 17:52:00,807.7408160014808
2014-01-01 17:53:00,739.1930071749726
2014-01-01 17:54:00,852.5988562926913
2014-01-01 17:55:00,777.5405830982018
2014-01-01 17:56:00,723.8422142592129
2014-01-01 17:57:00,779.708448079838
2014-01-01 17:58:00,875.5950925957824
2014-01-01 17:59:00,842.5110871056746
2014-01-01 18:00:00,1482.5673932796071
2014-01-01 18:01:00,1491.287957561142
2014-01-01 18:02:00,1501.4192628649598
2014-01-01 18:03:00,1630.0872470473569
2014-01-01 18:04:00,1554.0934427447496
2014-01-01 18:05:00,1565.2428947565409
2014-01-01 18:06:00,1603.995777747172
2014-01-01 18:07:00,1573.1578366716024
2014-01-01 18:08:00,1556.9983570791378
2014-01-01 18:09:00,1568.8597008491188
2014-01-01 18:10:00,1583.8178342674657
2014-01-01 18:11:00,1594.2507965287805
2014-01-01 18:12:00,1641.2000365257502
2014-01-01 18:13:00,1616.114477753272
2014-01-01 18:14:00,1658.8391184426082
2014-01-01 18:15:00,1626.8518582314769
2014-01-01 18:16:00,1643.489996196839
2014-01-01 18:17:00,1548.3080647080715
2014-01-01 18:18:00,1702.6829945718302
2014-01-01 18:19:00,1682.8275338900905
2014-01-01 18:20:00,1724.0274408310952
2014-01-01 18:21:00,1537.924657254328
2014-01-01 18:22:00,1795.7526584316006
2014-01-01 18:23:00,1692.9362867073098
2014-01-01 18:24:00,1763.891444581741
2014-01-01 18:25:00,1665.0375777113845
2014-01-01 18:26:00,1756.2055195448934
2014-01-01 18:27:00,1681.4127227395484
2014-01-01 18:28:00,1711.393803656116
2014-01-01 18:29:00,1846.7639935397112
2014-01-01 18:30:00,1749.9892539256175
2014-01-01 18:31:00,1778.836091773594
2014-01-01 18:32:00,1819.8883884266634
2014-01-01 18:33:00,1809.5684848600774
2014-01-01 18:34:00,1800.6829158650646
2014-01-01 18:35:00,1819.7651509105272
2014-01-01 18:36:00,1930.0199204362152
2014-01-01 18:37:00,1815.276513860514
2014-01-01 18:38:00,1836.496354496738
2014-01-01 18:39:00,1887.2330719469414
2014-01-01 18:40:00,1898.209967857025
2014-01-01 18:41:00,1910.492244129707
2014-01-01 18:42:00,1891.2574076897747
2014-01-01 18:43:00,1810.3233023557477
2014-01-01 18:44:00,1957.2696353590404
2014-01-01 18:45:00,1826.3765370279255
2014-01-01 18:46:00,1906.8919450968697
2014-01-01 18:47:00,1862.0827439993107
2014-01-01 18:48:00,1904.5953679308095
2014-01-01 18:49:00,1932.2149255606776
2014-01-01 18:50:00,1939.787345949445
2014-01-01 18:51:00,1952.7257551262655
2014-01-01 18:52:00,2020.1924594557227
2014-01-01 18:53:00,1970.0271327932796
2014-01-01 18:54:00,1942.9518501475238
2014-01-01 18:55:00,2011.138448977214
2014-01-01 18:56:00,2030.1465727618058
2014-01-01 18:57:00,1916.9955717740957
2014-01-01 18:58:00,2015.9122468221287
2014-01-01 18:59:00,2028.7299407532548
2014-01-01 19:00:00,1986.3843840635298
2014-01-01 19:01:00,2077.600769448074
2014-01-01 19:02:00,2008.826554549927
2014-01-01 19:03:00,2030.0825218570856
2014-01-01 19:04:00,2022.584361036873
2014-01-01 19:05:00,2039.4104761777517
2014-01-01 19:06:00,1991.170093291372
2014-01-01 19:07:00,1981.291816602199
2014-01-01 19:08:00,2140.28775641757
2014-01-01 19:09:00,2025.4396512084213
2014-01-01 19:10:00,2025.3998360654352
2014-01-01 19:11:00,1974.437652349841
2014-01-01 19:12:00,2057.25219811895
2014-01-01 19:13:00,2030.0938031054816
2014-01-01 19:14:00,2185.351398126795
2014-01-01 19:15:00,2160.697645772154
2014-01-01 19:16:00,2082.7086963789848
2014-01-01 19:17:00,2236.6001682710526
2014-01-01 19:18:00,2179.8810332567687
2014-01-01 19:19:00,2121.317265335958
2014-01-01 19:20:00,2019.3058009353826
2014-01-01 19:21:00,2265.4911296412
2014-01-01 19:22:00,2088.083443550701
2014-01-01 19:23:00,2081.8598401598865
2014-01-01 19:24:00,2221.775151521854
2014-01-01 19:25:00,2299.0997453945797
2014-01-01 19:26:00,2252.7394087826774
2014-01-01 19:27:00,2218.0825231140707
2014-01-01 19:28:00,2225.9332527836586
2014-01-01 19:29:00,2245.121468468572
2014-01-01 19:30:00,2246.5984820765552
2014-01-01 19:31:00,2228.8587181795056
2014-01-01 19:32:00,2226.1015581720167
2014-01-01 19:33:00,2223.798997627604
2014-01-01 19:34:00,2195.211908364903
2014-01-01 19:35:00,2224.80174243371
2014-01-01 19:36:00,2160.056434962906
2014-01-01 19:37:00,2245.599045231793
2014-01-01 19:38:00,2206.84074855965
2014-01-01 19:39:00,2206.7872011937147
2014-01-01 19:40:00,2276.5993873209572
2014-01-01 19:41:00,2342.7840246089945
2014-01-01 19:42:00,2324.6197616897553
2014-01-01 19:43:00,2205.6392901596264
2014-01-01 19:44:00,2240.0832521671123
2014-01-01 19:45:00,2341.9430932025853
2014-01-01 19:46:00,2251.059166165753
2014-01-01 19:47:00,2294.169603355065
2014-01-01 19:48:00,2338.0599142244673
2014-01-01 19:49:00,2267.234063510892
2014-01-01 19:50:00,2325.9515770145035
2014-01-01 19:51:00,2258.9501955797346
2014-01-01 19:52:00,2300.488529417571
2014-01-01 19:53:00,2351.3878466304013
2014-01-01 19:54:00,2260.526927791731
2014-01-01 19:55:00,2366.9138762655434
2014-01-01 19:56:00,2348.5570737188846
2014-01-01 19:57:00,2381.7472290812652
2014-01-01 19:58:00,2369.8367981372826
2014-01-01 19:59:00,2431.3007193746257
2014-01-01 20:00:00,2373.741434843573
2014-01-01 20:01:00,2350.33001397008
2014-01-01 20:02:00,2382.168486146763
2014-01-01 20:03:00,2407.404745355637
2014-01-01 20:04:00,2386.801672692296
2014-01-01 20:05:00,2390.4393559575738
2014-01-01 20:06:00,2357.293255949383
2014-01-01 20:07:00,2363.1625251071832
2014-01-01 20:08:00,2330.023399957381
2014-01-01 20:09:00,2491.4096606581456
2014-01-01 20:10:00,2345.4455998194085
2014-01-01 20:11:00,2376.6319339789557
2014-01-01 20:12:00,2378.9254784332047
2014-01-01 20:13:00,2463.0906506824676
2014-01-01 20:14:00,2407.025212407355
2014-01-01 20:15:00,2487.517476273394
2014-01-01 20:16:00,2394.742672449766
2014-01-01 20:17:00,2445.582645798604
2014-01-01 20:18:00,2393.0099757963044
2014-01-01 20:19:00,2545.107591572855
2014-01-01 20:20:00,2381.47120159903
2014-01-01 20:21:00,2459.2710962578444
2014-01-01 20:22:00,2478.3255695244284
2014-01-01 20:23:00,2470.1108528573563
2014-01-01 20:24:00,2442.8679821151277
2014-01-01 20:25:00,2448.279884073182
2014-01-01 20:26:00,2459.5269315291816
2014-01-01 20:27:00,2452.4783851306947
2014-01-01 20:28:00,2510.44106590137
2014-01-01 20:29:00,2575.1181973431285
2014-01-01 20:30:00,2438.9885279952564
2014-01-01 20:31:00,2400.56999711331
2014-01-01 20:32:00,2466.7688631402
2014-01-01 20:33:00,2602.2168799620727
2014-01-01 20:34:00,2435.0216033910797
2014-01-01 20:35:00,2559.0604108004345
2014-01-01 20:36:00,2562.814024557912
2014-01-01 20:37:00,2452.999019970513
2014-01-01 20:38:00,2510.8019351224675
2014-01-01 20:39:00,2565.371734112887
2014-01-01 20:40:00,2466.5192879276146
2014-01-01 20:41:00,2476.744962531168
2014-01-01 20:42:00,2459.2126630275397
2014-01-01 20:43:00,2438.8559178866417
2014-01-01 20:44:00,2458.351141045833
2014-01-01 20:45:00,2430.7633934975847
2014-01-01 20:46:00,2494.7340057315555
2014-01-01 20:47:00,2455.5245512996626
2014-01-01 20:48:00,2506.62976795543
2014-01-01 20:49:00,2417.9867583057526
2014-01-01 20:50:00,2513.0903648055146
2014-01-01 20:51:00,2538.9112996145477
2014-01-01 20:52:00,2398.160200780972
2014-01-01 20:53:00,2517.085528937266
2014-01-01 20:54:00,2560.225412739233
2014-01-01 20:55:00,2438.742684817282
2014-01-01 20:56:00,2583.1596083833583
2014-01-01 20:57:00,2520.7116500002794
2014-01-01 20:58:00,2464.6632568444984
2014-01-01 20:59:00,2497.2019737318765
2014-01-01 21:00:00,2527.906773240848
2014-01-01 21:01:00,2503.7141192030394
2014-01-01 21:02:00,2526.6984991542954
2014-01-01 21:03:00,2453.497309387505
2014-01-01 21:04:00,2507.6927769536464
2014-01-01 21:05:00,2428.1562382703196
2014-01-01 21:06:00,2492.8213973774527
2014-01-01 21:07:00,2452.651600836305
2014-01-01 21:08:00,2460.4583544046136
2014-01-01 21:09:00,2558.3510119553134
2014-01-01 21:10:00,2550.3470466456474
2014-01-01 21:11:00,2525.3973784112513
2014-01-01 21:12:00,2439.4075746189656
2014-01-01 21:13:00,2477.2094098338544
2014-01-01 21:14:00,2552.6152918346565
2014-01-01 21:15:00,2497.9008639811286
2014-01-01 21:16:00,2605.56023142037
2014-01-01 21:17:00,2507.9626006946905
2014-01-01 21:18:00,2496.5264363607876
2014-01-01 21:19:00,2470.019851766864
2014-01-01 21:20:00,2490.6289481955746
2014-01-01 21:21:00,2474.7292893441772
2014-01-01 21:22:00,2516.083865890342
2014-01-01 21:23:00,2526.764099693819
2014-01-01 21:24:00,2437.8050975028336
2014-01-01 21:25:00,2408.6436841116774
2014-01-01 21:26:00,2381.4211444241923
2014-01-01 21:27:00,2496.58253190339
2014-01-01 21:28:00,2413.8918157835706
2014-01-01 21:29:00,2359.218587598024
2014-01-01 21:30:00,2484.0209774901095
2014-01-01 21:31:00,2586.897085933265
2014-01-01 21:32:00,2459.5249396351246
2014-01-01 21:33:00,2499.2608966528087
2014-01-01 21:34:00,2458.8623869872317
2014-01-01 21:35:00,2447.187882399456
2014-01-01 21:36:00,2495.37472213417
2014-01-01 21:37:00,2432.122998268391
2014-01-01 21:38:00,2457.1496764500885
2014-01-01 21:39:00,2456.9360128603066
2014-01-01 21:40:00,2404.4456125020342
2014-01-01 21:41:00,2484.3794459361184
2014-01-01 21:42:00,2422.884949852644
2014-01-01 21:43:00,2390.629945687317
2014-01-01 21:44:00,2451.955864818228
2014-01-01 21:45:00,2376.8492972324048
2014-01-01 21:46:00,2419.753489703702
2014-01-01 21:47:00,2414.3898918794544
2014-01-01 21:48:00,2465.57197216033
2014-01-01 21:49:00,2431.3736732329703
2014-01-01 21:50:00,2402.679475561542
2014-01-01 21:51:00,2441.0419785073805
